experiment,video_id,class,policy,policy_slug,seed,top_k,offset_row,offset_col,sigma,epsilon,delta,cover,raw_errshare,inc_errshare,raw_psnr,incremental_psnr
E1,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Random,random,42,20,,,116.752496100,8.000000000,0.000100000,0.091448716,0.101852839,0.078367535,14.246646877,14.558277509
E1,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,116.752496100,8.000000000,0.000100000,0.104130912,0.109235824,0.086641076,14.200018151,14.522629851
E1,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,RAT-fusion,rat_fusion,42,20,,,116.752496100,8.000000000,0.000100000,0.412907847,0.395098301,0.394143371,14.781250668,15.219593153
E1,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,116.752496100,8.000000000,0.000100000,0.117077142,0.117101272,0.095375410,14.099828789,14.418314289
E1,BalanceBeam_v_BalanceBeam_g10_c03,BalanceBeam,VideoMAE-only,videomae_only,42,20,,,116.752496100,8.000000000,0.000100000,0.000000000,0.022125125,0.000487113,13.199159984,13.461295897
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,0,20,,,135.294792555,8.000000000,0.000100000,0.121127648,0.108965746,0.112378836,14.110621309,14.273341043
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,0,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.406442424,0.430428001,14.508929784,14.712329098
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,0,20,,,135.294792555,8.000000000,0.000100000,0.098573244,0.102104382,0.096070304,14.566674439,14.757870392
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,0,20,3,4,135.294792555,8.000000000,0.000100000,0.049836001,0.050261558,0.049251296,14.787084681,14.940729241
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,0,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.140687621,0.146066573,14.346956323,14.511643639
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,0,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.065806228,0.066478601,14.788602824,14.961947566
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,0,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028285568,0.025457923,15.544159095,15.818037600
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,1,20,,,135.294792555,8.000000000,0.000100000,0.111852466,0.100515614,0.103484392,14.183481578,14.349904918
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,1,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.412763979,0.437523498,14.500359080,14.705715163
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,1,20,,,135.294792555,8.000000000,0.000100000,0.102027905,0.102679662,0.095889634,14.699503539,14.894078733
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,1,20,3,4,135.294792555,8.000000000,0.000100000,0.056205900,0.053930599,0.053603436,14.831109602,14.994641581
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,1,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.144558849,0.150757918,14.406111906,14.572235847
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,1,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.064319196,0.064692130,14.838613861,15.014978420
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,1,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028690056,0.026252823,15.514076437,15.789270374
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,2,20,,,135.294792555,8.000000000,0.000100000,0.115923482,0.100892308,0.106517876,14.124775357,14.280017525
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,2,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.410651643,0.437246969,14.466508566,14.662886329
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,2,20,,,135.294792555,8.000000000,0.000100000,0.098608542,0.100830659,0.094754429,14.676702326,14.862981041
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,2,20,3,4,135.294792555,8.000000000,0.000100000,0.042050568,0.042255558,0.044628396,14.763660788,14.914051299
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,2,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.140629432,0.149058341,14.323331844,14.481973188
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,2,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.062512605,0.066335249,14.798600331,14.966601359
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,2,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.027916393,0.029527142,15.552718860,15.821853830
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,3,20,,,135.294792555,8.000000000,0.000100000,0.121334004,0.108152314,0.112071841,14.163065102,14.323783825
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,3,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.407824278,0.432445870,14.483787162,14.687520311
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,3,20,,,135.294792555,8.000000000,0.000100000,0.101004268,0.102932072,0.098579450,14.673779898,14.863177775
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,3,20,3,4,135.294792555,8.000000000,0.000100000,0.051251534,0.054549638,0.054857191,14.763990134,14.920716525
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,3,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.139311623,0.145169650,14.378594329,14.543440979
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,3,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.063556482,0.064468067,14.772588082,14.944956117
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,3,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.029241485,0.027350937,15.540607253,15.813934006
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,4,20,,,135.294792555,8.000000000,0.000100000,0.125097295,0.113245337,0.115519769,14.172607116,14.337781508
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,4,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.409311401,0.432874916,14.507864511,14.715765608
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,4,20,,,135.294792555,8.000000000,0.000100000,0.106014749,0.106935397,0.102404620,14.697487928,14.890041679
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,4,20,3,4,135.294792555,8.000000000,0.000100000,0.050189884,0.052286862,0.050219031,14.794512252,14.954631115
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,4,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.139401401,0.143715199,14.358907356,14.525929051
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,4,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.065487788,0.064390775,14.786962828,14.962371432
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,4,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.029445456,0.024914712,15.538462345,15.815016480
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,5,20,,,135.294792555,8.000000000,0.000100000,0.115875513,0.100016718,0.104837329,14.123721736,14.280993558
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,5,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.405524998,0.431724041,14.491574700,14.695037428
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,5,20,,,135.294792555,8.000000000,0.000100000,0.098755163,0.104289598,0.097636577,14.658147766,14.847327775
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,5,20,3,4,135.294792555,8.000000000,0.000100000,0.060452500,0.060420429,0.063173005,14.762980946,14.913288011
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,5,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.139974538,0.147970795,14.352338991,14.514393383
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,5,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.064188566,0.067371252,14.774667783,14.945044138
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,5,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028268442,0.028986349,15.536253590,15.807680656
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,6,20,,,135.294792555,8.000000000,0.000100000,0.115109821,0.101553830,0.105262252,14.209933284,14.371319193
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,6,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.403159014,0.427844548,14.496947889,14.703035975
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,6,20,,,135.294792555,8.000000000,0.000100000,0.106713465,0.111634210,0.105607907,14.680632786,14.871665980
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,6,20,3,4,135.294792555,8.000000000,0.000100000,0.057267550,0.055136829,0.056055712,14.801421828,14.959894833
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,6,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.141842913,0.148768206,14.382436667,14.546941232
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,6,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.065632197,0.067730028,14.823235801,14.996851594
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,6,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028162265,0.027029304,15.531291951,15.805991227
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,7,20,,,135.294792555,8.000000000,0.000100000,0.111665116,0.099242510,0.101638265,14.199052431,14.368157690
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,7,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.406127459,0.431098764,14.561115371,14.775443260
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,7,20,,,135.294792555,8.000000000,0.000100000,0.098432958,0.098342324,0.092182329,14.653113460,14.850539439
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,7,20,3,4,135.294792555,8.000000000,0.000100000,0.058329200,0.059116151,0.058989307,14.857429912,15.020913375
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,7,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.139635489,0.145026896,14.372671001,14.545616589
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,7,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.068618160,0.069108743,14.817153429,14.999109569
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,7,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028703477,0.025693704,15.503701498,15.784960479
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,8,20,,,135.294792555,8.000000000,0.000100000,0.123989487,0.113980756,0.120017476,14.261839568,14.422719598
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,8,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.405008810,0.431232141,14.570275702,14.776512947
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,8,20,,,135.294792555,8.000000000,0.000100000,0.100774380,0.103619155,0.098198957,14.745426969,14.937466080
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,8,20,3,4,135.294792555,8.000000000,0.000100000,0.056559784,0.052190875,0.054064737,14.826918728,14.987542359
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,8,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.144799464,0.152812151,14.407200253,14.570135570
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,8,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.061693639,0.064428847,14.805500043,14.978807858
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,8,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028124437,0.028581500,15.506161847,15.778364227
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,42,20,,,135.294792555,8.000000000,0.000100000,0.102394460,0.088390329,0.090129263,14.154015854,14.325628220
E1,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,42,20,,,135.294792555,8.000000000,0.000100000,0.464073152,0.409146375,0.433677296,14.552629503,14.764556943
E1,Basketball_v_Basketball_g01_c01,Basketball,Random,random,42,20,,,135.294792555,8.000000000,0.000100000,0.094351081,0.101457993,0.094743196,14.721186309,14.919872773
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,135.294792555,8.000000000,0.000100000,0.050897651,0.050154167,0.049163114,14.792276334,14.942662747
E1,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,42,20,,,135.294792555,8.000000000,0.000100000,0.157412905,0.141384491,0.147034748,14.386615015,14.557626731
E1,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,135.294792555,8.000000000,0.000100000,0.067176283,0.065843981,0.066263099,14.830670722,15.009339991
E1,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,42,20,,,135.294792555,8.000000000,0.000100000,0.021956151,0.028517126,0.025672091,15.508981582,15.786709335
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,0,20,,,82.948676232,8.000000000,0.000100000,0.273957181,0.260608005,0.284106136,15.435343248,15.755063381
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,0,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.618090189,0.692923671,15.438577484,15.766629722
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,0,20,,,82.948676232,8.000000000,0.000100000,0.112238255,0.113664823,0.110665566,15.457717894,15.722170638
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,0,20,3,4,82.948676232,8.000000000,0.000100000,0.057248583,0.061454848,0.061197244,15.363901031,15.612288912
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,0,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.287736262,0.316890908,15.480093486,15.792747934
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,0,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.063829339,0.062902240,15.315418036,15.562070855
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,0,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.159711296,0.174477894,15.690278894,15.998751097
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,1,20,,,82.948676232,8.000000000,0.000100000,0.298878621,0.276928097,0.301092696,15.399163559,15.721347943
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,1,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.621602162,0.696401648,15.500725148,15.830869384
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,1,20,,,82.948676232,8.000000000,0.000100000,0.093435209,0.100251609,0.093255143,15.462931498,15.732076534
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,1,20,3,4,82.948676232,8.000000000,0.000100000,0.056291666,0.061775390,0.059392636,15.361324546,15.611448633
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,1,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.283904163,0.309706147,15.471373784,15.785818197
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,1,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.067860221,0.066750514,15.323036145,15.571070320
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,1,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.158919786,0.171875948,15.710374225,16.017887434
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,2,20,,,82.948676232,8.000000000,0.000100000,0.302123817,0.277504866,0.306388388,15.502953275,15.814267946
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,2,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.622280837,0.697000712,15.463352422,15.780506727
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,2,20,,,82.948676232,8.000000000,0.000100000,0.097052403,0.102304277,0.104576805,15.478032902,15.737861013
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,2,20,3,4,82.948676232,8.000000000,0.000100000,0.052520289,0.060989047,0.063214588,15.394563777,15.635588579
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,2,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.286247232,0.314555260,15.472589426,15.773641303
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,2,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.065921391,0.068754428,15.419007067,15.656418874
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,2,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.157874043,0.173776755,15.704144276,16.001664872
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,3,20,,,82.948676232,8.000000000,0.000100000,0.297838494,0.272983337,0.296714314,15.486917180,15.806588334
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,3,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.625102093,0.698281837,15.477471013,15.801063570
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,3,20,,,82.948676232,8.000000000,0.000100000,0.101964249,0.102227746,0.098615385,15.473568480,15.737074242
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,3,20,3,4,82.948676232,8.000000000,0.000100000,0.063947000,0.071282604,0.070044606,15.358960352,15.603468326
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,3,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.284508971,0.309097139,15.411986866,15.718982957
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,3,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.065936837,0.063878110,15.319138077,15.562291606
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,3,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.161876530,0.174331699,15.713743836,16.019260507
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,4,20,,,82.948676232,8.000000000,0.000100000,0.285981048,0.263350677,0.287411102,15.383625451,15.702798095
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,4,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.613043458,0.689345069,15.542584993,15.872115170
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,4,20,,,82.948676232,8.000000000,0.000100000,0.101115016,0.106541126,0.102402238,15.410411087,15.684875694
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,4,20,3,4,82.948676232,8.000000000,0.000100000,0.055334750,0.062882118,0.061405589,15.319430570,15.570782667
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,4,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.288226453,0.316270010,15.424878535,15.738831973
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,4,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.063652876,0.061929664,15.307196750,15.556009473
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,4,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.160195982,0.174785024,15.705320546,16.016675496
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,5,20,,,82.948676232,8.000000000,0.000100000,0.284940921,0.266655650,0.292200434,15.394348349,15.704176871
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,5,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.622081615,0.698117576,15.463987876,15.782827264
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,5,20,,,82.948676232,8.000000000,0.000100000,0.102529589,0.106096389,0.099710229,15.442720020,15.701184752
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,5,20,3,4,82.948676232,8.000000000,0.000100000,0.060119333,0.065852897,0.067487234,15.342702616,15.581018490
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,5,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.289528243,0.318820465,15.427089263,15.726885466
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,5,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.066811393,0.069106457,15.293634857,15.529625834
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,5,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.160193941,0.175781473,15.677353134,15.974292351
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,6,20,,,82.948676232,8.000000000,0.000100000,0.290807236,0.273393191,0.299135949,15.400651195,15.709296885
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,6,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.620365627,0.696031429,15.453850708,15.774395268
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,6,20,,,82.948676232,8.000000000,0.000100000,0.096110170,0.101864750,0.095581830,15.450848382,15.715472233
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,6,20,3,4,82.948676232,8.000000000,0.000100000,0.050550166,0.053644547,0.052422819,15.334598879,15.577747281
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,6,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.287759687,0.315291572,15.461434447,15.766503538
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,6,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.063775910,0.064055346,15.330168270,15.571462818
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,6,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.157257772,0.171226911,15.734854908,16.036502335
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,7,20,,,82.948676232,8.000000000,0.000100000,0.319764368,0.296455936,0.324476577,15.456123463,15.791127823
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,7,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.618865337,0.694161558,15.489690901,15.834804770
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,7,20,,,82.948676232,8.000000000,0.000100000,0.124834803,0.122601850,0.120510757,15.444078245,15.731907164
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,7,20,3,4,82.948676232,8.000000000,0.000100000,0.054377833,0.060219786,0.056679014,15.321295251,15.582422522
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,7,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.284882050,0.309195164,15.431123941,15.757064020
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,7,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.068235383,0.065907737,15.323116100,15.586334097
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,7,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.159970432,0.171547094,15.706830346,16.033337745
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,8,20,,,82.948676232,8.000000000,0.000100000,0.283984004,0.263981299,0.289939195,15.455779220,15.757888321
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,8,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.617354106,0.691627408,15.405396437,15.722627587
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,8,20,,,82.948676232,8.000000000,0.000100000,0.112365518,0.115167914,0.114198356,15.460592485,15.716649972
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,8,20,3,4,82.948676232,8.000000000,0.000100000,0.044808666,0.049353082,0.049045487,15.371799864,15.611767773
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,8,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.291682903,0.321250929,15.430858091,15.736444862
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,8,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.066451144,0.068064463,15.331645396,15.570997603
E1,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,8,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.159579273,0.176242173,15.706307013,16.006472720
E1,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,42,20,,,82.948676232,8.000000000,0.000100000,0.295675030,0.270882431,0.294125319,15.431029906,15.761283272
E1,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,42,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.622607714,0.697611258,15.476961521,15.812693132
E1,Basketball_v_Basketball_g02_c01,Basketball,Random,random,42,20,,,82.948676232,8.000000000,0.000100000,0.090757800,0.096434771,0.088202583,15.516092690,15.792919738
E1,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,82.948676232,8.000000000,0.000100000,0.050550166,0.058297906,0.056056305,15.425000092,15.687007131
