experiment,video_id,class,policy,policy_slug,seed,top_k,offset_row,offset_col,sigma,epsilon,delta,cover,raw_errshare,inc_errshare,raw_psnr,incremental_psnr
E2,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,42,30,,,165.701603308,8.000000000,0.000100000,0.432754323,0.385315390,0.397554649,12.715523961,12.852076572
E2,Basketball_v_Basketball_g01_c01,Basketball,Random,random,42,30,,,165.701603308,8.000000000,0.000100000,0.151113462,0.151300210,0.145634489,12.959908219,13.092067311
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,30,3,4,165.701603308,8.000000000,0.000100000,0.103108633,0.103104675,0.104002014,13.093171081,13.179339219
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,42,30,,,165.701603308,8.000000000,0.000100000,0.225252085,0.208524885,0.213832420,12.700939130,12.803358793
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,30,3,4,165.701603308,8.000000000,0.000100000,0.132531666,0.127627813,0.129841413,13.166565692,13.286641969
E2,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,42,30,,,165.701603308,8.000000000,0.000100000,0.059265957,0.062602871,0.061591156,13.732498592,13.940847712
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT+traj,rat_traj,42,40,,,191.335730550,8.000000000,0.000100000,0.238418277,0.224007520,0.227624455,11.167469079,11.231182141
E2,Basketball_v_Basketball_g01_c01,Basketball,Motion-reference,motion_reference,42,40,,,191.335730550,8.000000000,0.000100000,0.443568950,0.413397326,0.422413348,11.409627219,11.501758593
E2,Basketball_v_Basketball_g01_c01,Basketball,Random,random,42,40,,,191.335730550,8.000000000,0.000100000,0.203710124,0.206308583,0.201010296,11.732428727,11.827559624
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,40,3,4,191.335730550,8.000000000,0.000100000,0.162152255,0.160135172,0.161804122,11.848475473,11.899804149
E2,Basketball_v_Basketball_g01_c01,Basketball,RAT-fusion,rat_fusion,42,40,,,191.335730550,8.000000000,0.000100000,0.273041106,0.259331815,0.263882466,11.475790145,11.538968325
E2,Basketball_v_Basketball_g01_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,40,3,4,191.335730550,8.000000000,0.000100000,0.195078117,0.188180241,0.191534308,11.843856908,11.923748927
E2,Basketball_v_Basketball_g01_c01,Basketball,VideoMAE-only,videomae_only,42,40,,,191.335730550,8.000000000,0.000100000,0.101518287,0.104258139,0.105487684,12.345960466,12.516293339
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,42,10,,,58.653571454,8.000000000,0.000100000,0.154174469,0.143440398,0.167203729,18.201886744,18.776497726
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,42,10,,,58.653571454,8.000000000,0.000100000,0.662468649,0.511498014,0.654470862,18.280864194,18.897134225
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,random,42,10,,,58.653571454,8.000000000,0.000100000,0.047516146,0.053286204,0.047156794,18.370720209,18.891358153
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,10,3,4,58.653571454,8.000000000,0.000100000,0.013381180,0.026299990,0.014746327,18.367116861,18.883501735
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,42,10,,,58.653571454,8.000000000,0.000100000,0.212881525,0.181317785,0.219088339,18.328344484,18.934355912
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,10,3,4,58.653571454,8.000000000,0.000100000,0.015292777,0.027123893,0.017965547,18.175217954,18.666764140
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,42,10,,,58.653571454,8.000000000,0.000100000,0.067155240,0.064417304,0.066444123,18.516837337,19.096482462
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,42,20,,,82.948676232,8.000000000,0.000100000,0.295675030,0.270882431,0.294125319,15.431029906,15.761283272
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,42,20,,,82.948676232,8.000000000,0.000100000,0.696390637,0.622607714,0.697611258,15.476961521,15.812693132
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,random,42,20,,,82.948676232,8.000000000,0.000100000,0.090757800,0.096434771,0.088202583,15.516092690,15.792919738
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,82.948676232,8.000000000,0.000100000,0.050550166,0.058297906,0.056056305,15.425000092,15.687007131
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,42,20,,,82.948676232,8.000000000,0.000100000,0.312542217,0.285585160,0.309073044,15.418240800,15.739565053
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,82.948676232,8.000000000,0.000100000,0.061076250,0.067231148,0.066525919,15.374330850,15.630360729
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,42,20,,,82.948676232,8.000000000,0.000100000,0.171204883,0.159247381,0.172105206,15.697321456,16.016892976
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,42,30,,,101.590965804,8.000000000,0.000100000,0.383259102,0.367707832,0.383562251,13.789934023,14.008875343
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,42,30,,,101.590965804,8.000000000,0.000100000,0.705586268,0.661360595,0.702039763,13.799838243,14.020694631
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,random,42,30,,,101.590965804,8.000000000,0.000100000,0.145653858,0.150417317,0.142496392,13.725052329,13.899233171
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,30,3,4,101.590965804,8.000000000,0.000100000,0.094064386,0.103747407,0.099368379,13.706216435,13.866042062
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,42,30,,,101.590965804,8.000000000,0.000100000,0.355204040,0.341801297,0.355300016,13.734117758,13.939200567
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,30,3,4,101.590965804,8.000000000,0.000100000,0.097256679,0.102458535,0.098661172,13.687426872,13.844860405
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,42,30,,,101.590965804,8.000000000,0.000100000,0.198727967,0.194800853,0.200209580,14.004079227,14.211547482
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT+traj,rat_traj,42,40,,,117.307142909,8.000000000,0.000100000,0.410925079,0.401380638,0.407847598,12.613221009,12.759267159
E2,Basketball_v_Basketball_g02_c01,Basketball,Motion-reference,motion_reference,42,40,,,117.307142909,8.000000000,0.000100000,0.699180449,0.672805208,0.693883858,12.569391385,12.720268996
E2,Basketball_v_Basketball_g02_c01,Basketball,Random,random,42,40,,,117.307142909,8.000000000,0.000100000,0.202154382,0.206995967,0.202680495,12.574166440,12.692159264
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,40,3,4,117.307142909,8.000000000,0.000100000,0.139525851,0.150218257,0.146128682,12.514316903,12.614569657
E2,Basketball_v_Basketball_g02_c01,Basketball,RAT-fusion,rat_fusion,42,40,,,117.307142909,8.000000000,0.000100000,0.394141991,0.389018234,0.396783731,12.543138543,12.676604518
E2,Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,40,3,4,117.307142909,8.000000000,0.000100000,0.135865813,0.145981865,0.141931072,12.480991279,12.578762879
E2,Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only,videomae_only,42,40,,,117.307142909,8.000000000,0.000100000,0.219034875,0.222378324,0.223299730,12.809358645,12.947791844
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,rat_traj,42,10,,,94.644650131,8.000000000,0.000100000,0.307785268,0.258579403,0.306806641,17.092756179,17.734523321
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,motion_reference,42,10,,,94.644650131,8.000000000,0.000100000,0.778685677,0.629618744,0.771169902,17.237035123,17.904021363
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,random,42,10,,,94.644650131,8.000000000,0.000100000,0.061508640,0.062815363,0.064523119,17.420197318,18.091841845
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,10,3,4,94.644650131,8.000000000,0.000100000,0.040460035,0.048587308,0.045575203,18.101473778,18.839034387
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,rat_fusion,42,10,,,94.644650131,8.000000000,0.000100000,0.284707748,0.239974576,0.284713049,17.164149056,17.818912505
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,10,3,4,94.644650131,8.000000000,0.000100000,0.080920070,0.076336570,0.082267258,17.981524703,18.708778276
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,videomae_only,42,10,,,94.644650131,8.000000000,0.000100000,0.002890003,0.016519208,0.003555819,18.279285824,19.020926572
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,rat_traj,42,20,,,133.847747822,8.000000000,0.000100000,0.367629995,0.347808784,0.375092295,14.302453501,14.676324245
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,motion_reference,42,20,,,133.847747822,8.000000000,0.000100000,0.698082752,0.633856783,0.695698244,14.449646904,14.823258356
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,random,42,20,,,133.847747822,8.000000000,0.000100000,0.111321413,0.112721832,0.111443035,14.700304134,15.073761411
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,133.847747822,8.000000000,0.000100000,0.102753473,0.121385315,0.122302208,15.191802042,15.584508289
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,rat_fusion,42,20,,,133.847747822,8.000000000,0.000100000,0.337166723,0.311919956,0.333961796,14.301048097,14.676397981
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,133.847747822,8.000000000,0.000100000,0.124063098,0.131682700,0.134003899,15.220996598,15.610109069
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,videomae_only,42,20,,,133.847747822,8.000000000,0.000100000,0.028600997,0.041097896,0.030063650,15.521531879,15.903626483
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,rat_traj,42,30,,,163.929342692,8.000000000,0.000100000,0.398306695,0.381619896,0.396425994,12.703334452,12.989130444
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,motion_reference,42,30,,,163.929342692,8.000000000,0.000100000,0.616702392,0.581586759,0.612003906,12.850335429,13.129354503
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,random,42,30,,,163.929342692,8.000000000,0.000100000,0.152164914,0.154299584,0.151650301,12.981491558,13.242366953
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,30,3,4,163.929342692,8.000000000,0.000100000,0.148322534,0.168091242,0.166196849,13.430308580,13.706045862
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,rat_fusion,42,30,,,163.929342692,8.000000000,0.000100000,0.365147326,0.350503274,0.362108282,12.676688957,12.946906505
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,30,3,4,163.929342692,8.000000000,0.000100000,0.165868195,0.189182205,0.189468280,13.373899086,13.634453399
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,videomae_only,42,30,,,163.929342692,8.000000000,0.000100000,0.088219754,0.099610199,0.091076282,13.876922887,14.129903241
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,rat_traj,42,40,,,189.289300263,8.000000000,0.000100000,0.436679265,0.420266380,0.429604524,11.369042489,11.600794476
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,motion_reference,42,40,,,189.289300263,8.000000000,0.000100000,0.600617786,0.579944951,0.598316984,11.576705169,11.802731448
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,random,42,40,,,189.289300263,8.000000000,0.000100000,0.201335751,0.202361994,0.199854275,11.755115373,11.957227639
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,40,3,4,189.289300263,8.000000000,0.000100000,0.188166600,0.208217259,0.205477601,12.095786218,12.303686148
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,rat_fusion,42,40,,,189.289300263,8.000000000,0.000100000,0.389340310,0.385439525,0.391817609,11.474151365,11.685363553
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,40,3,4,189.289300263,8.000000000,0.000100000,0.207002095,0.229387595,0.228201827,12.062569358,12.251081581
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,videomae_only,42,40,,,189.289300263,8.000000000,0.000100000,0.159991838,0.166849982,0.161975852,12.719313820,12.901782675
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,rat_traj,42,10,,,84.114288539,8.000000000,0.000100000,0.076338556,0.079171921,0.076403425,16.799423176,17.491653347
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,motion_reference,42,10,,,84.114288539,8.000000000,0.000100000,0.670064567,0.537709995,0.649287984,17.313717746,18.077695349
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,random,42,10,,,84.114288539,8.000000000,0.000100000,0.061447134,0.071855066,0.064646195,17.276179346,17.919405587
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,10,3,4,84.114288539,8.000000000,0.000100000,0.082863561,0.087905027,0.085202893,17.878601990,18.591334696
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,rat_fusion,42,10,,,84.114288539,8.000000000,0.000100000,0.077739631,0.077047837,0.073452480,16.708588755,17.392357241
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,10,3,4,84.114288539,8.000000000,0.000100000,0.083784267,0.087150504,0.083845348,17.914986905,18.627436492
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,videomae_only,42,10,,,84.114288539,8.000000000,0.000100000,0.000920706,0.017767888,0.001478682,16.786194322,17.349641001
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,rat_traj,42,20,,,118.955567642,8.000000000,0.000100000,0.207574603,0.196461197,0.195692641,14.176238889,14.624414725
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,motion_reference,42,20,,,118.955567642,8.000000000,0.000100000,0.740211786,0.667333868,0.723620952,14.532023767,15.010929025
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,random,42,20,,,118.955567642,8.000000000,0.000100000,0.103709664,0.110482849,0.100201801,14.547982712,14.919773363
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,118.955567642,8.000000000,0.000100000,0.135683399,0.152163198,0.143368291,15.110146184,15.530824622
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,rat_fusion,42,20,,,118.955567642,8.000000000,0.000100000,0.177698258,0.167105289,0.163004934,14.058947667,14.500108433
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,118.955567642,8.000000000,0.000100000,0.154081148,0.163287929,0.156042564,15.006133838,15.423835493
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,videomae_only,42,20,,,118.955567642,8.000000000,0.000100000,0.005519325,0.026201227,0.006251003,14.317353446,14.656183664
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,rat_traj,42,30,,,145.690221393,8.000000000,0.000100000,0.318368196,0.298958689,0.298119516,12.577276090,12.928649099
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,motion_reference,42,30,,,145.690221393,8.000000000,0.000100000,0.798642648,0.761313794,0.796693393,12.801596004,13.164419090
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,random,42,30,,,145.690221393,8.000000000,0.000100000,0.148376669,0.160760415,0.149116942,12.930148302,13.204111846
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,30,3,4,145.690221393,8.000000000,0.000100000,0.189588401,0.211612317,0.201338873,13.383836668,13.690076962
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,rat_fusion,42,30,,,145.690221393,8.000000000,0.000100000,0.287116921,0.270502428,0.268353903,12.468953663,12.817904099
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,30,3,4,145.690221393,8.000000000,0.000100000,0.211369592,0.230986839,0.221810139,13.246906806,13.553084297
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,videomae_only,42,30,,,145.690221393,8.000000000,0.000100000,0.076974438,0.084832588,0.067976722,12.842454741,13.098677438
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,rat_traj,42,40,,,168.228577079,8.000000000,0.000100000,0.414934797,0.389943668,0.389696302,11.415918613,11.705282376
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,motion_reference,42,40,,,168.228577079,8.000000000,0.000100000,0.837711490,0.806498427,0.830180104,11.658146442,11.964380437
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,random,42,40,,,168.228577079,8.000000000,0.000100000,0.197799514,0.205345553,0.194831759,11.679708587,11.897809094
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,40,3,4,168.228577079,8.000000000,0.000100000,0.241630907,0.259998452,0.249647315,12.041190994,12.280977633
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,rat_fusion,42,40,,,168.228577079,8.000000000,0.000100000,0.388150286,0.364788383,0.362571525,11.336668196,11.627677197
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,40,3,4,168.228577079,8.000000000,0.000100000,0.251703423,0.268462185,0.258722619,11.977713665,12.219877892
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,videomae_only,42,40,,,168.228577079,8.000000000,0.000100000,0.100064211,0.109621721,0.092625774,11.906602489,12.111787956
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,rat_traj,42,10,,,99.002235356,8.000000000,0.000100000,0.110480980,0.108534207,0.102984745,17.365540159,18.114677157
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,motion_reference,42,10,,,99.002235356,8.000000000,0.000100000,0.747069247,0.599089203,0.728092729,17.518076112,18.398974224
E2,Biking_v_Biking_g01_c01,Biking,Random,random,42,10,,,99.002235356,8.000000000,0.000100000,0.053791115,0.073273902,0.054936685,17.962440600,18.739998273
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,10,3,4,99.002235356,8.000000000,0.000100000,0.057366971,0.078849249,0.061940192,18.052968403,18.837953010
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,rat_fusion,42,10,,,99.002235356,8.000000000,0.000100000,0.195934338,0.178548953,0.188811782,17.596893349,18.397892594
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,10,3,4,99.002235356,8.000000000,0.000100000,0.037407530,0.061610745,0.040339262,18.103427154,18.902193059
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,videomae_only,42,10,,,99.002235356,8.000000000,0.000100000,0.075593225,0.092709429,0.079478045,17.996632433,18.775337029
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,rat_traj,42,20,,,140.010303946,8.000000000,0.000100000,0.200835882,0.198739525,0.191275225,14.742647837,15.196168656
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,motion_reference,42,20,,,140.010303946,8.000000000,0.000100000,0.819646998,0.734819834,0.800309069,14.807919650,15.344982907
E2,Biking_v_Biking_g01_c01,Biking,Random,random,42,20,,,140.010303946,8.000000000,0.000100000,0.104924561,0.130135043,0.113065190,15.247354672,15.695150443
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,140.010303946,8.000000000,0.000100000,0.104483518,0.133211329,0.114296070,15.423860747,15.877282479
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,rat_fusion,42,20,,,140.010303946,8.000000000,0.000100000,0.295175409,0.287315333,0.288746934,14.899973339,15.374297007
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,140.010303946,8.000000000,0.000100000,0.091034645,0.120992660,0.101243563,15.410370889,15.865075341
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,videomae_only,42,20,,,140.010303946,8.000000000,0.000100000,0.119478141,0.148082069,0.130899952,15.314767197,15.764930251
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,rat_traj,42,30,,,171.476901700,8.000000000,0.000100000,0.289075763,0.290422377,0.284631974,13.156430144,13.496315425
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,motion_reference,42,30,,,171.476901700,8.000000000,0.000100000,0.850530722,0.799015217,0.838625394,13.173668823,13.575026636
E2,Biking_v_Biking_g01_c01,Biking,Random,random,42,30,,,171.476901700,8.000000000,0.000100000,0.154682124,0.181909563,0.166416539,13.594067822,13.917387373
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,30,3,4,171.476901700,8.000000000,0.000100000,0.134444048,0.166849554,0.148159158,13.731498963,14.053854396
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,rat_fusion,42,30,,,171.476901700,8.000000000,0.000100000,0.347992631,0.347531702,0.343519151,13.247680835,13.602821722
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,30,3,4,171.476901700,8.000000000,0.000100000,0.117080403,0.148483167,0.128156126,13.754996757,14.081371522
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,videomae_only,42,30,,,171.476901700,8.000000000,0.000100000,0.168667249,0.201955083,0.185294446,13.756414962,14.077462370
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,rat_traj,42,40,,,198.004470713,8.000000000,0.000100000,0.366012272,0.365000575,0.358751823,12.037673743,12.311570233
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,motion_reference,42,40,,,198.004470713,8.000000000,0.000100000,0.877099650,0.841870820,0.867001873,11.984741242,12.310142188
E2,Biking_v_Biking_g01_c01,Biking,Random,random,42,40,,,198.004470713,8.000000000,0.000100000,0.202574284,0.231473794,0.217009706,12.409097011,12.666775117
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,40,3,4,198.004470713,8.000000000,0.000100000,0.166590799,0.197578332,0.179525658,12.533744941,12.789843680
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,rat_fusion,42,40,,,198.004470713,8.000000000,0.000100000,0.394066445,0.397948112,0.392440091,12.110345342,12.387815165
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,40,3,4,198.004470713,8.000000000,0.000100000,0.158906953,0.190396907,0.171852130,12.528456756,12.784981248
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,videomae_only,42,40,,,198.004470713,8.000000000,0.000100000,0.235141418,0.269640707,0.255647050,12.527605474,12.776840453
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,42,10,,,124.813668416,8.000000000,0.000100000,0.114818349,0.112312308,0.114706482,17.362012469,18.388751754
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,42,10,,,124.813668416,8.000000000,0.000100000,0.567797814,0.449456992,0.561017315,17.049285029,18.124857640
E2,Biking_v_Biking_g02_c01,Biking,Random,random,42,10,,,124.813668416,8.000000000,0.000100000,0.045827900,0.057920556,0.045287545,17.084411678,17.992811663
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,10,3,4,124.813668416,8.000000000,0.000100000,0.083171665,0.082878336,0.075956286,16.836817588,17.755347313
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,42,10,,,124.813668416,8.000000000,0.000100000,0.102846421,0.102017939,0.102148131,17.343716190,18.361601043
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,10,3,4,124.813668416,8.000000000,0.000100000,0.083099577,0.084638283,0.078853394,17.050574058,17.984318274
E2,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,42,10,,,124.813668416,8.000000000,0.000100000,0.023032153,0.038385496,0.021008381,16.455582128,17.279242114
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,42,20,,,176.513182643,8.000000000,0.000100000,0.221501100,0.216120524,0.219908230,14.637243535,15.264405646
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,42,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.567195131,0.629353275,14.460805589,15.156525103
E2,Biking_v_Biking_g02_c01,Biking,Random,random,42,20,,,176.513182643,8.000000000,0.000100000,0.102847386,0.111079914,0.099091305,14.427936597,14.985090664
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,176.513182643,8.000000000,0.000100000,0.143691485,0.139077794,0.131018871,14.181868867,14.751341189
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,42,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.214500933,0.217280497,14.654368991,15.287139530
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.135669113,0.126856841,14.341792485,14.916776415
E2,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,42,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.056112913,0.038321891,13.790385702,14.305826589
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,42,30,,,216.183615175,8.000000000,0.000100000,0.328976661,0.319694987,0.323030913,13.028555713,13.504736359
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,42,30,,,216.183615175,8.000000000,0.000100000,0.688012170,0.647923262,0.686694624,12.830624155,13.382442156
E2,Biking_v_Biking_g02_c01,Biking,Random,random,42,30,,,216.183615175,8.000000000,0.000100000,0.149370605,0.155452536,0.143082844,12.846977841,13.271288239
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,30,3,4,216.183615175,8.000000000,0.000100000,0.184752260,0.180993139,0.169974369,12.557032904,12.988749178
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,42,30,,,216.183615175,8.000000000,0.000100000,0.312392957,0.310776371,0.312937055,13.058798849,13.534074033
